NSE ID,ID,Equity_Share_Dividend_2015,Tax_On_Dividend_2015,Profit_Loss_Before_Tax_2015,Profit_Loss_For_The_Period_2015,Total_Revenue_2015,Equity_Share_Capital_2015,Total_Current_Liabilities_2015,Total_Non-Current_Liabilities_2015,Total_Current_Assets_2015,Total_Assets_2015,X1_2015,X2_2015,X3_2015,X4_2015,X5_2015,z-score_2015,ROA_2015,ROE_2015,Equity_Share_Dividend_2014,Tax_On_Dividend_2014,Profit_Loss_Before_Tax_2014,Profit_Loss_For_The_Period_2014,Total_Revenue_2014,Equity_Share_Capital_2014,Total_Current_Liabilities_2014,Total_Non-Current_Liabilities_2014,Total_Current_Assets_2014,Total_Assets_2014,X1_2014,X2_2014,X3_2014,X4_2014,X5_2014,z-score_2014,ROA_2014,ROE_2014,Equity_Share_Dividend_2013,Tax_On_Dividend_2013,Profit_Loss_Before_Tax_2013,Profit_Loss_For_The_Period_2013,Total_Revenue_2013,Equity_Share_Capital_2013,Total_Current_Liabilities_2013,Total_Non-Current_Liabilities_2013,Total_Current_Assets_2013,Total_Assets_2013,X1_2013,X2_2013,X3_2013,X4_2013,X5_2013,z-score_2013,ROA_2013,ROE_2013,Equity_Share_Dividend_2012,Tax_On_Dividend_2012,Profit_Loss_Before_Tax_2012,Profit_Loss_For_The_Period_2012,Total_Revenue_2012,Equity_Share_Capital_2012,Total_Current_Liabilities_2012,Total_Non-Current_Liabilities_2012,Total_Current_Assets_2012,Total_Assets_2012,X1_2012,X2_2012,X3_2012,X4_2012,X5_2012,z-score_2012,ROA_2012,ROE_2012,Equity_Share_Dividend_2011,Tax_On_Dividend_2011,Profit_Loss_Before_Tax_2011,Profit_Loss_For_The_Period_2011,Total_Revenue_2011,Equity_Share_Capital_2011,Total_Current_Liabilities_2011,Total_Non-Current_Liabilities_2011,Total_Current_Assets_2011,Total_Assets_2011,X1_2011,X2_2011,X3_2011,X4_2011,X5_2011,z-score_2011,ROA_2011,ROE_2011,Stock_2015,Stock_2014,Stock_2013,Stock_2012,Stock_2011,Stock_2010,Trend_2015,Trend_2014,Trend_2013,Trend_2012,Trend_2011,Trend_2010,Sector,Company,Sent_2010,Sent_2011,Sent_2012,Sent_2013,Sent_2014,Sent_2015,Vader_2010,Vader_2011,Vader_2012,Vader_2013,Vader_2014,Vader_2015,Share_2011,Share_2012,Share_2013,Share_2014,Share_2015
RMCL,532692,663400000.0,2547600000.0,130900000.0,130100000.0,451900000.0,999200000.0,659700000.0,2114100000.0,8400000.0,2357400000.0,-1.45556445156,-2.87169735789,0.131004803843,0.312555948174,2.35928742994,0.0,0.130204163331,0.196110943624,628400000.0,3184400000.0,1121000000.0,1183500000.0,635800000.0,699700000.0,344100000.0,1978800000.0,7100000.0,1126800000.0,-2.33628698013,-3.76832928398,1.60211519223,0.316430837404,1.61040445905,1.0,1.69143918822,1.88335455124,325400000.0,2547600000.0,-793500000.0,-793600000.0,409800000.0,618600000.0,226700000.0,3486000000.0,64500000.0,172400000.0,-5.26883284837,-6.06369220821,-1.28273520854,0.0916490635122,0.278693824766,0.0,-1.28289686389,-2.43884449908,325400000.0,2547600000.0,-1982000000.0,-1982000000.0,397000000.0,1750200000.0,691100000.0,3822400000.0,66100000.0,200700000.0,-1.78910981602,-2.81487829962,-1.13244200663,0.0836826539797,0.114672608845,0.0,-1.13244200663,-6.0909649662,325400000.0,2547600000.0,-640400000.0,-644600000.0,380100000.0,3298100000.0,1534200000.0,2029300000.0,1375100000.0,1197700000.0,-0.150116733877,-1.08313877687,-0.194172402292,0.095582187757,0.363148479428,0.0,-0.195445862769,-1.98094652735,,,,,,,,,,,,,packaging,Radha Madhav Corporation,,Neutral,,Negative,Neutral,,,Negative,,Negative,Neutral,,1.0,1.0,1.0,1.0,1.0
ISGEC,533033,73500000.0,147100000.0,2651200000.0,1739900000.0,29900000.0,33814400000.0,27516200000.0,21727100000.0,2826800000.0,39275200000.0,0.171202209709,0.0462199536292,0.0784044667361,0.00299341448813,1.16149332829,1.0,0.0514544099555,23.6721088435,73500000.0,147100000.0,2183200000.0,1431900000.0,29700000.0,28484700000.0,22899100000.0,17707500000.0,3079600000.0,33197400000.0,0.182259247947,0.0440622509628,0.0766446548498,0.00353584675111,1.1654467135,1.0,0.0502690918282,19.4816326531,73500000.0,51500000.0,702600000.0,462500000.0,8700000.0,25608100000.0,19778000000.0,15854800000.0,3272300000.0,14638300000.0,0.15320152608,0.015709873048,0.0274366313784,0.00384271530969,0.571627727164,0.0,0.0180606917343,6.2925170068,73700000.0,73700000.0,1047900000.0,724200000.0,0.0,23981600000.0,18028700000.0,14493000000.0,3395200000.0,25552400000.0,0.147433865964,0.0271249624712,0.0436960002669,0.00412003443611,1.06550021683,1.0,0.0301981519165,9.8263229308,73700000.0,73700000.0,1007000000.0,700400000.0,0.0,21001900000.0,15463500000.0,12230900000.0,3328100000.0,27003600000.0,0.153919407292,0.0298401573191,0.0479480427961,0.00473680827817,1.28576938277,1.0,0.033349363629,9.50339213026,1282.56619581,887.423073394,858.127036199,868.370482234,2122.74527907,5717.13525114,UP,UP,DOWN,UP,DOWN,UP,engineering,ISGEC Heavy Engineering,Neutral,Negative,Negative,Negative,Negative,Negative,Neutral,Positive,Positive,Positive,Positive,Positive,0.0,0.0,0.0124534783853,0.041135734072,0.0412243209706
MBECL,532629,510900000.0,0.0,-3037700000.0,-3037700000.0,2500000.0,47341100000.0,43451000000.0,43073100000.0,3133000000.0,24463300000.0,0.00798249301347,-0.0642190401152,-0.0641662318789,0.0110569816539,0.516745491761,0.0,-0.0641662318789,-5.94578195342,405900000.0,0.0,-1142200000.0,-1142200000.0,1900000.0,37095000000.0,33468700000.0,32756000000.0,1189000000.0,21820000000.0,0.019212831918,-0.0308424315946,-0.0307912117536,0.0119575784357,0.588219436582,0.0,-0.0307912117536,-2.81399359448,310900000.0,0.0,-673600000.0,-724900000.0,1800000.0,32283000000.0,28562100000.0,27453000000.0,1547000000.0,21555100000.0,0.0343555431651,-0.0225102995385,-0.0208654709909,0.0107206896552,0.667691974104,0.0,-0.0224545426385,-2.33161788356,310900000.0,31100000.0,566200000.0,386300000.0,5400000.0,26565800000.0,23107400000.0,21375800000.0,1184100000.0,21905600000.0,0.0651815492099,0.0131673053324,0.0213131168645,0.0137810894552,0.824578969954,0.0,0.0145412522868,1.24252171116,310900000.0,31100000.0,785400000.0,656500000.0,3000000.0,21787600000.0,18744000000.0,17626400000.0,875700000.0,20912600000.0,0.0512952321504,0.0285667076686,0.0360480273183,0.0168034979813,0.959839541758,0.0,0.0301318180984,2.11161145063,,,,,,,,,,,,,engineering,Mcnally Bharat Engineering,Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,0.00920245398773,0.0207055214724,0.0025765817349,0.00263157894737,0.00344684957948
ARTSONEN,522134,36900000.0,3379400000.0,28500000.0,28500000.0,688600000.0,1107400000.0,910300000.0,1351700000.0,385900000.0,1137100000.0,-0.398591294925,-3.64773342966,0.0257359581001,0.0212361878453,1.02681957739,0.0,0.0257359581001,0.772357723577,36900000.0,3371200000.0,-20000000.0,-20000000.0,686400000.0,642800000.0,411200000.0,881000000.0,420500000.0,650900000.0,-0.730864965775,-6.34349719975,-0.031113876789,0.0283519016519,1.0126011201,0.0,-0.031113876789,-0.542005420054,36900000.0,3371700000.0,-83300000.0,-83300000.0,686400000.0,697400000.0,446700000.0,911100000.0,423400000.0,796100000.0,-0.665901921422,-5.93834241468,-0.119443647835,0.0276508055451,1.14152566676,0.0,-0.119443647835,-2.25745257453,36900000.0,2690100000.0,-394100000.0,-394000000.0,247800000.0,643500000.0,359800000.0,799800000.0,397500000.0,592500000.0,-0.683760683761,-5.17777777778,-0.612432012432,0.0308193435229,0.920745920746,0.0,-0.612276612277,-10.6775067751,36900000.0,1790100000.0,-133200000.0,-133000000.0,304300000.0,841700000.0,692200000.0,869500000.0,132000000.0,608800000.0,-0.210645122965,-2.64631103719,-0.15825115837,0.0368447329006,0.723298087204,0.0,-0.158013544018,-3.60433604336,,,,,,,,,,,,,engineering,Artson Engineering,Negative,Neutral,Negative,,Negative,,Positive,Neutral,Positive,,Positive,,0.933435582822,0.950153374233,0.982536501575,0.950692520776,0.949400248173
ACE,532762,234600000.0,19800000.0,150700000.0,88100000.0,4300000.0,6411100000.0,2392600000.0,2630000000.0,417500000.0,6467700000.0,-0.0370295269143,0.00998268627849,0.0235061065964,0.0769811320755,1.00882843818,0.0,0.0137417915802,0.375532821824,197900000.0,19800000.0,95700000.0,67500000.0,4000000.0,6281400000.0,2684900000.0,2695700000.0,456400000.0,6088500000.0,-0.00171936192569,0.00695704779189,0.0152354570637,0.0627835411313,0.969290285605,0.0,0.0107460120355,0.341081354219,197900000.0,9900000.0,51200000.0,40200000.0,1700000.0,6218700000.0,2803400000.0,2654800000.0,483700000.0,6215900000.0,0.0238956695129,0.00459903195202,0.00823323202599,0.0630555998088,0.999549745124,0.0,0.0064643735829,0.203132895402,197900000.0,19800000.0,110400000.0,72100000.0,3400000.0,6213300000.0,2858000000.0,2864700000.0,314500000.0,6732300000.0,-0.0010783319653,0.007870213896,0.017768335667,0.0622483643684,1.08353049104,0.0,0.0116041395072,0.364325416877,197900000.0,19800000.0,383600000.0,284700000.0,3200000.0,5836000000.0,2893500000.0,2551200000.0,308500000.0,8600500000.0,0.0586531871145,0.0448423577793,0.0657299520219,0.0692030632584,1.47369773818,1.0,0.0487834132968,1.43860535624,53.1034977578,43.6195795107,28.808521021,12.3114811463,25.9899023256,41.4152739726,DOWN,UP,UP,UP,DOWN,DOWN,engineering,Action Construction Equipment,Negative,,Neutral,Neutral,Neutral,,Positive,,Neutral,Neutral,Neutral,,0.00981595092025,0.013036809816,0.00243343830518,0.00554016620499,0.00592858127671
TRF,505854,110000000.0,0.0,-8300000.0,-46700000.0,0.0,10400600000.0,7853100000.0,8766200000.0,1784900000.0,5700100000.0,-0.0877930119416,-0.00449012556968,-0.000798030882834,0.0104254532703,0.548054919908,0.0,-0.00449012556968,-0.424545454545,110000000.0,0.0,-810200000.0,-873500000.0,0.0,10029700000.0,7381400000.0,7961300000.0,2186200000.0,5585800000.0,-0.0578182797093,-0.087091338724,-0.080780083153,0.0108401084011,0.556925929988,0.0,-0.087091338724,-7.94090909091,110000000.0,0.0,-244400000.0,-252300000.0,0.0,9592700000.0,6897200000.0,6744000000.0,2118300000.0,7077000000.0,0.0159704775506,-0.0263012499088,-0.0254777070064,0.0124121277772,0.737748496252,0.0,-0.0263012499088,-2.29363636364,110000000.0,0.0,-780800000.0,-795100000.0,0.0,10627500000.0,8078700000.0,7872700000.0,1756400000.0,6558700000.0,0.0193836744295,-0.0748153375676,-0.0734697718184,0.0114237052269,0.617144201364,0.0,-0.0748153375676,-7.22818181818,110000000.0,44000000.0,250100000.0,155800000.0,7100000.0,9190800000.0,6705600000.0,6245400000.0,1178100000.0,8058500000.0,0.0500718109414,0.0113918266092,0.0272119946033,0.0148178083114,0.876800713757,0.0,0.016951734343,1.41636363636,,,,,,,,,,,,,engineering,TRF,Negative,Negative,Negative,Negative,,Negative,Positive,Positive,Positive,Positive,,Positive,0.0217791411043,0.0,0.0,0.0,0.0
ELECTHERM,526608,114800000.0,0.0,-2183100000.0,-2183100000.0,0.0,20845000000.0,8072600000.0,15641000000.0,17231400000.0,18666600000.0,-0.36307987527,-0.104730151115,-0.104730151115,0.00349229140556,0.895495322619,0.0,-0.104730151115,-19.0165505226,114800000.0,0.0,-4413700000.0,-4405100000.0,0.0,23598700000.0,8758100000.0,21439000000.0,12289900000.0,18332600000.0,-0.537355871298,-0.186667062169,-0.187031489023,0.00340360936763,0.776847877214,0.0,-0.186667062169,-38.3719512195,114800000.0,0.0,-3211700000.0,-3211600000.0,0.0,28488600000.0,12410100000.0,32697800000.0,1522900000.0,6622000000.0,-0.712133976398,-0.112732812423,-0.112736322599,0.00335469467311,0.232443854735,0.0,-0.112732812423,-27.9756097561,114800000.0,25800000.0,-2538500000.0,-2538900000.0,4200000.0,32943900000.0,16217400000.0,32699700000.0,2747300000.0,10616400000.0,-0.500314170453,-0.0779780171747,-0.077055236326,0.00323863796654,0.322256927686,0.0,-0.0770673781793,-22.1158536585,114800000.0,51600000.0,-8150600000.0,-7292500000.0,8400000.0,32741300000.0,14686100000.0,27578700000.0,5095000000.0,22705500000.0,-0.393771780595,-0.224563471823,-0.248939412913,0.00351352922993,0.693481932605,0.0,-0.22273092394,-63.5235191638,,,,,,,,,,,,,engineering,Electrotherm (India),Negative,Negative,,,,Negative,Positive,Positive,,,,Positive,0.0257668711656,0.0161042944785,0.0,0.0,0.0
TCIIND,532262,9100000.0,0.0,-4500000.0,-4500000.0,0.0,79700000.0,12500000.0,20200000.0,211300000.0,30100000.0,-0.0966122961104,-0.0564617314931,-0.0564617314931,0.0393088552916,0.377666248432,0.0,-0.0564617314931,-0.494505494505,9100000.0,88800000.0,-4700000.0,-4700000.0,18100000.0,71400000.0,6800000.0,7300000.0,211300000.0,12300000.0,-0.00700280112045,-1.56302521008,-0.0658263305322,0.0416285452882,0.172268907563,0.0,-0.0658263305322,-0.516483516484,9100000.0,88800000.0,-2000000.0,-2000000.0,15100000.0,82400000.0,18300000.0,14100000.0,210600000.0,83300000.0,0.0509708737864,-1.28519417476,-0.0242718446602,0.0404984423676,1.0109223301,0.0,-0.0242718446602,-0.21978021978,9100000.0,88800000.0,-8200000.0,-8200000.0,15100000.0,80500000.0,18300000.0,16800000.0,204000000.0,39200000.0,0.0186335403727,-1.39254658385,-0.101863354037,0.0412137681159,0.486956521739,0.0,-0.101863354037,-0.901098901099,9100000.0,88800000.0,-19900000.0,-19900000.0,14400000.0,68500000.0,8400000.0,19400000.0,181100000.0,13400000.0,-0.160583941606,-1.79708029197,-0.290510948905,0.0453865336658,0.195620437956,0.0,-0.290510948905,-2.18681318681,,,,,,,,,,,,,trading,TCI Industries,,,Neutral,Positive,Negative,Negative,,,Neutral,Positive,Positive,Positive,0.0269461077844,0.0282190244814,0.0212945987872,0.0254177784019,0.0
UBHOLDINGS,507458,668200000.0,3405000000.0,-451300000.0,-451300000.0,693000000.0,38240800000.0,20571800000.0,27164600000.0,5539700000.0,4194300000.0,-0.172402250999,-0.118964561411,-0.0118015313487,0.0204315640451,0.109681282818,0.0,-0.0118015313487,-0.675396587848,668200000.0,3408000000.0,4339700000.0,4339700000.0,694000000.0,38934600000.0,20841800000.0,13615500000.0,19514700000.0,4262600000.0,0.18560098216,0.00610510959404,0.111461270952,0.0201689093335,0.109481027158,0.0,0.111461270952,6.4946123915,668200000.0,3408000000.0,-20233000000.0,-20233000000.0,694000000.0,39580600000.0,11763400000.0,12904700000.0,25389500000.0,5598700000.0,-0.0288348332264,-0.614821402404,-0.511184772338,0.0174491176209,0.141450609642,0.0,-0.511184772338,-30.2798563304,668200000.0,3062000000.0,-1669600000.0,-1669600000.0,520000000.0,63684700000.0,4134200000.0,29659400000.0,19866800000.0,5575900000.0,-0.400805845046,-0.0824625066931,-0.0262166580042,0.0134918487588,0.0875547816037,0.0,-0.0262166580042,-2.49865309787,668200000.0,3062000000.0,83000000.0,76500000.0,520000000.0,47099800000.0,4908200000.0,10245200000.0,21025100000.0,6630900000.0,-0.113312583068,-0.0744270676309,0.00176221555081,0.0213685190101,0.1407840373,0.0,0.00162421071852,0.114486680635,,,,,,,,,,,,,trading,United Breweries Holdings,Negative,,Negative,Negative,Negative,Negative,Positive,,Positive,Positive,Positive,Positive,0.973053892216,0.971780975519,0.978705401213,0.974582221598,1.0
MADRASFERT,590134,1621400000.0,0.0,-1895400000.0,-1895400000.0,0.0,12519200000.0,10408800000.0,16000300000.0,1840400000.0,12247600000.0,-0.446633970222,-0.151399450444,-0.151399450444,0.0908820842232,0.978305323024,0.0,-0.151399450444,-1.16898976193,1621400000.0,0.0,-1346900000.0,-1346900000.0,0.0,13555600000.0,11400400000.0,14847300000.0,2134400000.0,17194200000.0,-0.254278674496,-0.0993611496356,-0.0993611496356,0.0954792511939,1.26842043141,0.0,-0.0993611496356,-0.830701862588,1621400000.0,0.0,1058000000.0,1000400000.0,0.0,17355600000.0,15070900000.0,16945000000.0,2472500000.0,26059700000.0,-0.107982437945,0.0576413376662,0.0609601511904,0.0835019956225,1.50151536104,1.0,0.0576413376662,0.616997656346,1621400000.0,520000000.0,244400000.0,244400000.0,90000000.0,9138100000.0,6544300000.0,9384700000.0,2815700000.0,23551100000.0,-0.310830478984,-0.0400083168273,0.0267451658441,0.132897282056,2.57724253401,1.0,0.0267451658441,0.150733933638,1621400000.0,520000000.0,1106800000.0,1119900000.0,80000000.0,8095800000.0,5388900000.0,3384300000.0,8018200000.0,22187400000.0,0.247609871785,0.0642184836582,0.13671286346,0.142196886648,2.74060624027,2.0,0.138330986437,0.690699395584,,,,,,,,,,,,,fertilisers,Madras Fertilizers,,,,Negative,,,,,,Positive,,,0.250941028858,0.226700251889,0.0,0.0,0.0
FACT,590024,6470700000.0,2943900000.0,-4521900000.0,-4521900000.0,599300000.0,16315000000.0,13277900000.0,11817000000.0,17586900000.0,17649700000.0,0.0895433650015,-0.494336500153,-0.277162120748,0.220062644751,1.08180815201,0.0,-0.277162120748,-0.698827020261,6470700000.0,2313100000.0,-3999100000.0,-3999100000.0,470900000.0,16309800000.0,13183200000.0,21139500000.0,3737000000.0,19973300000.0,-0.487823271898,-0.415891059363,-0.245196139744,0.260112958013,1.22461955389,0.0,-0.245196139744,-0.618032052174,6470700000.0,1892500000.0,-2649600000.0,-2649600000.0,321600000.0,18820200000.0,15440000000.0,19537000000.0,3850600000.0,22233400000.0,-0.217691629207,-0.258429772266,-0.140784901329,0.276672253673,1.18135832775,0.0,-0.140784901329,-0.409476563587,6470700000.0,1892500000.0,-3539600000.0,-3539600000.0,307000000.0,16995000000.0,13631300000.0,14858600000.0,4053900000.0,23340000000.0,-0.0722153574581,-0.337693439247,-0.208273021477,0.342138797092,1.3733451015,0.0,-0.208273021477,-0.547019642388,6470700000.0,1471900000.0,198000000.0,198000000.0,238800000.0,19060800000.0,15796000000.0,13484000000.0,3954300000.0,29127500000.0,0.121296063124,-0.0793618316125,0.0103878116343,0.371062546234,1.52813627969,1.0,0.0103878116343,0.0305994714637,,,,,,,,,,,,,fertilisers,Fertilisers and Chemicals Travancore,,Negative,,,,,,Positive,,,,,0.749058971142,0.773299748111,1.0,1.0,1.0
HINDUNILVR,500696,2163900000.0,34622500000.0,58705900000.0,40823700000.0,6772500000.0,1.416703e+11,93849700000.0,91371500000.0,13425900000.0,3.24878e+11,0.0174927278336,-0.00403260245796,0.414383960505,0.0206484130331,2.29319765681,2.0,0.288159903664,18.865797865,2163500000.0,32453200000.0,61874200000.0,43152600000.0,6359000000.0,1.363406e+11,92635500000.0,87828200000.0,11264600000.0,3.142401e+11,0.0352594898365,0.0318349779889,0.453820798794,0.0218330696075,2.30481676038,2.0,0.316505868391,19.9457360758,2162700000.0,28114300000.0,50283900000.0,38674900000.0,4615400000.0,1.29984e+11,88524700000.0,86038400000.0,11175100000.0,2.864016e+11,0.0191277387986,0.0457379369769,0.386846842688,0.0222469101514,2.20336041359,2.0,0.297535850566,17.8826929301,2162500000.0,39999900000.0,49578800000.0,37966700000.0,6556900000.0,1.151247e+11,75699900000.0,76558600000.0,11825900000.0,2.641711e+11,-0.00745886851388,-0.074615612462,0.430653022331,0.0244669597045,2.29465179931,2.0,0.32978761291,17.5568554913,2161500000.0,16209400000.0,34690300000.0,26914000000.0,2629600000.0,1.095827e+11,77986200000.0,64487000000.0,9966400000.0,2.239468e+11,0.123187327927,0.0736886388089,0.316567304876,0.0290315821709,2.0436327997,2.0,0.245604461288,12.4515382836,261.878318386,317.336911315,462.298025526,563.094841629,651.364821705,865.612085236,DOWN,DOWN,DOWN,DOWN,DOWN,UP,personal care,Hindustan Unilever,Positive,Positive,Positive,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.619910888988,0.792470389171,0.700672526605,0.75584505117,0.7122799268
EMAMILTD,531162,227000000.0,1588800000.0,3817500000.0,3276700000.0,323400000.0,25030700000.0,3836800000.0,8094100000.0,3427600000.0,24242700000.0,-0.170083137907,0.0545130579648,0.152512714387,0.0197019537047,0.968518659087,1.0,0.130907245902,14.4348017621,227000000.0,1588800000.0,5769800000.0,4716300000.0,292900000.0,15558700000.0,10589800000.0,2916800000.0,520400000.0,21264600000.0,0.493164596014,0.182187457821,0.370840751477,0.0660421273129,1.36673372454,2.0,0.303129438835,20.7766519824,227000000.0,1588800000.0,4517900000.0,3982300000.0,270000000.0,12604700000.0,8311800000.0,2836700000.0,481100000.0,17675400000.0,0.434369719232,0.168468904456,0.358429792062,0.068418831756,1.40228644871,2.0,0.315937705776,17.5431718062,151300000.0,1210500000.0,2746400000.0,2216800000.0,205700000.0,11519800000.0,6955400000.0,3181600000.0,565000000.0,16842900000.0,0.327592492925,0.0694977343357,0.238406916787,0.0403832808413,1.46208267505,1.0,0.192433896422,14.6516853933,151300000.0,1210500000.0,1940400000.0,1547200000.0,194300000.0,11574900000.0,6290100000.0,3816400000.0,786000000.0,14453500000.0,0.213712429481,0.0123024820949,0.16763859731,0.032874152616,1.24869329325,1.0,0.133668541413,10.2260409782,568.567518685,427.27133792,475.375090498,555.423257919,563.429860465,1079.22962709,UP,DOWN,DOWN,UP,DOWN,DOWN,personal care,Emami,Negative,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,0.0458049458969,0.024861010394,0.0409892061757,0.0348147531825,0.0340127468922
GODREJCP,532424,340500000.0,1958100000.0,9412100000.0,7397200000.0,398600000.0,50263500000.0,12159700000.0,12002500000.0,28500000.0,48543800000.0,0.00312751798024,0.100281516409,0.187255165279,0.0283018867925,0.965786306167,1.0,0.147168422414,21.7245227606,340400000.0,1872400000.0,8271900000.0,6544500000.0,367300000.0,49220800000.0,13587800000.0,15299100000.0,91200000.0,44873100000.0,-0.0347678217339,0.0874589604395,0.168057000293,0.0221178274628,0.911669456815,1.0,0.132962081071,19.2259106933,340400000.0,1787000000.0,7129900000.0,5648400000.0,303700000.0,44860500000.0,10487000000.0,14520200000.0,96700000.0,41198400000.0,-0.089905373324,0.0793058481292,0.158934920476,0.0232881117063,0.918366937506,1.0,0.125910321998,16.5934195065,340300000.0,1701600000.0,6329600000.0,5109400000.0,281300000.0,40883800000.0,12039000000.0,10531500000.0,2741300000.0,36316700000.0,0.0368727955816,0.0764728327602,0.154819268268,0.0256389006088,0.888290716616,1.0,0.124973705967,15.0143990597,340300000.0,1566300000.0,7590600000.0,6043900000.0,254100000.0,35793200000.0,9535900000.0,7960300000.0,2593700000.0,30431400000.0,0.0440195344367,0.117997273225,0.212068214074,0.0322436990714,0.850200596761,1.0,0.168856095571,17.7605054364,342.844693572,399.448853211,578.205833333,816.642375566,859.139666667,1189.36687215,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,personal care,Godrej Consumer Products,Negative,Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,0.0599024022254,0.0339980662316,0.0461052663539,0.0436581046226,0.0419217096822
COLPAL,500830,272000000.0,2719900000.0,8281500000.0,5765100000.0,553700000.0,19436700000.0,7743200000.0,8365400000.0,876600000.0,42018900000.0,-0.0320116069086,0.128185340104,0.426075414036,0.0294308591214,2.16183302721,2.0,0.296608992267,21.1952205882,136000000.0,3263800000.0,7803900000.0,5589800000.0,619900000.0,17019000000.0,6897200000.0,8665900000.0,649900000.0,40151200000.0,-0.103925024972,0.100246783007,0.458540454786,0.0145988535606,2.35919854281,2.0,0.328444679476,41.1014705882,136000000.0,3671800000.0,7279600000.0,5398700000.0,624000000.0,14887500000.0,6718000000.0,8632700000.0,256100000.0,36291300000.0,-0.12861125105,0.0740822837951,0.488973971453,0.0153001530015,2.43770277078,2.0,0.362633081444,39.6963235294,136000000.0,3807800000.0,6630300000.0,4967500000.0,617700000.0,13067800000.0,7930400000.0,7814400000.0,357400000.0,32137300000.0,0.00887678109552,0.0414759944291,0.507376911186,0.0166426001615,2.45927394053,2.0,0.380132845621,36.5257352941,136000000.0,3399800000.0,5883900000.0,4464700000.0,551500000.0,11296000000.0,7236800000.0,6633900000.0,308200000.0,27439100000.0,0.0533728753541,0.0454497167139,0.520883498584,0.0195906137912,2.42909879603,2.0,0.395246104816,32.8286764706,796.803139013,928.538845566,1168.8487988,1335.68246606,1523.99426357,1742.70081431,DOWN,DOWN,DOWN,UP,DOWN,UP,personal care,Colgate Palmolive (India),Negative,Positive,Negative,Negative,Neutral,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.130012494401,0.0746555474982,0.0947306098283,0.0736827091084,0.0582339454366
MARICO,531642,1290200000.0,4354300000.0,9441000000.0,7018600000.0,654300000.0,34926400000.0,16810400000.0,8836500000.0,113100000.0,51382300000.0,0.228305808786,0.057549589995,0.270311283155,0.144162867614,1.47115935224,1.0,0.200954006139,5.43993179352,645000000.0,1612400000.0,7310400000.0,5451700000.0,132700000.0,32310600000.0,14287100000.0,7054800000.0,1826900000.0,48220000000.0,0.223836759454,0.114717770639,0.226253922861,0.0726212324217,1.49238949447,1.0,0.168727909726,8.45224806202,645000000.0,1612400000.0,7310400000.0,5451700000.0,132700000.0,32310600000.0,14287100000.0,7054800000.0,1826900000.0,48220000000.0,0.223836759454,0.114717770639,0.226253922861,0.0726212324217,1.49238949447,1.0,0.168727909726,8.45224806202,644900000.0,2579400000.0,7172800000.0,5772200000.0,93700000.0,31435800000.0,12917100000.0,9059500000.0,2642900000.0,39168700000.0,0.122713594055,0.0985850527106,0.228172974761,0.0551083538419,1.24599024043,1.0,0.183618676795,8.95053496666,644900000.0,2579400000.0,7172800000.0,5772200000.0,93700000.0,31435800000.0,12917100000.0,9059500000.0,2642900000.0,39178200000.0,0.122713594055,0.0985850527106,0.228172974761,0.0551083538419,1.24629244365,1.0,0.183618676795,8.95053496666,118.786898356,143.118333333,183.890983483,215.624909502,253.147131783,401.820799087,DOWN,DOWN,DOWN,UP,DOWN,DOWN,personal care,Marico,Negative,Negative,Negative,Neutral,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.0220891581603,0.0113246313754,0.020145435776,0.0157730206464,0.0688142866158
